Customer_ID,Customer_Name,Gender,Age,County,Town,Customer_Segment,Registration_Date
CUST01485,Victor Karanja,Male,53,Machakos,Machakos,Retail,2023-08-14
CUST01486,Caroline Atieno,Female,68,Uasin Gishu,Eldoret,Retail,2024-12-02
CUST01487,Fatma Njuguna,Male,25,Nairobi,Embakasi,Retail,2026-06-12
CUST01488,John Jepkoech,Female,24,Meru,Meru,Loyal,2023-06-11
CUST01489,Sharon Maina,Female,39,Nairobi,Embakasi,Retail,2022-06-14
CUST01490,James Njuguna,Female,48,Nairobi,Lang'ata,Wholesale,2023-01-10
CUST01491,Mary Muthoni,Female,64,Nairobi,Westlands,Loyal,2022-03-17
CUST01492,Fatma Mutua,Male,51,Kisumu,Kisumu,Retail,2025-06-06
CUST01493,Hassan Wafula,Male,51,Nairobi,Lang'ata,Retail,2022-11-16
CUST01494,Irene Karanja,Female,23,Kakamega,Kakamega,Retail,2022-02-20
CUST01495,Jambo Enterprises,Company,,Nairobi,Lang'ata,Corporate,2022-02-25
CUST01496,Joseph Wafula,Male,48,Nyeri,Nyeri,Retail,2026-03-17
CUST01497,Twiga Solutions,Company,,Nairobi,Embakasi,Corporate,2026-06-29
CUST01498,Mercy Kiprotich,Female,42,Kakamega,Kakamega,Retail,2023-10-12
CUST01499,Grace Ochieng,Male,55,Mombasa,Nyali,Retail,2026-04-12
CUST01500,Mary Karanja,Female,60,Kakamega,Kakamega,Retail,2023-11-15
CUST01501,Jambo Enterprises,Company,,Nairobi,Westlands,Corporate,2024-02-17
CUST01502,Martin Wafula,Male,58,Machakos,Machakos,Retail,2025-07-21
CUST01503,Diana Wafula,Male,55,Nairobi,Lang'ata,Retail,2023-02-05
CUST01504,Diana Akinyi,Female,50,Kakamega,Kakamega,Retail,2026-01-13
CUST01505,Esther Wafula,Male,19,Nairobi,Westlands,Loyal,2025-01-21
CUST01506,Ufanisi Traders,Company,,Kakamega,Kakamega,SME,2026-06-13
CUST01507,Caroline Mwangi,Male,42,Machakos,Machakos,Retail,2026-07-12
CUST01508,James Kiptoo,Male,66,Mombasa,Nyali,Retail,2022-05-12
CUST01509,Dennis Mutua,Male,31,Mombasa,Nyali,Loyal,2023-03-22
CUST01510,Mercy Chebet,Female,68,Kajiado,Kitengela,Wholesale,2024-01-11
CUST01511,Mercy Jepkoech,Female,26,Nairobi,Kasarani,Retail,2024-06-01
CUST01512,James Mutua,Female,35,Nairobi,Kasarani,Retail,2024-05-20
CUST01513,Twiga Enterprises,Company,,Nyeri,Nyeri,SME,2022-02-08
CUST01514,Fatma Mbugua,Female,54,Mombasa,Likoni,Retail,2022-11-28
CUST01515,Jane Hassan,Female,58,Nairobi,Westlands,Retail,2025-01-13
CUST01516,Joy Musyoka,Female,25,Kajiado,Kitengela,Retail,2026-07-29
CUST01517,Beatrice Karanja,Female,31,Kiambu,Kiambu,Retail,2024-03-22
CUST01518,Diana Kamau,Female,55,Nairobi,Lang'ata,Retail,2022-12-17
CUST01519,Aisha Otieno,Male,40,Nyeri,Nyeri,Loyal,2023-12-09
CUST01520,Grace Wambua,Male,37,Nakuru,Nakuru,Wholesale,2023-08-13
CUST01521,Irene Njuguna,Male,45,Kiambu,Thika,Loyal,2023-08-06
CUST01522,Fatma Karanja,Male,24,Nairobi,Westlands,Wholesale,2024-09-07
CUST01523,Beatrice Hassan,Male,41,Nairobi,Lang'ata,Retail,2026-03-18
CUST01524,Dennis Ochieng,Female,30,Nairobi,Westlands,Wholesale,2024-02-10
CUST01525,Irene Mwangi,Male,57,Nairobi,Westlands,Retail,2024-11-18
CUST01526,Beatrice Chebet,Male,62,Nairobi,Westlands,Retail,2024-11-11
CUST01527,Savannah Enterprises,Company,,Kakamega,Kakamega,SME,2026-07-31
CUST01528,Beatrice Njeri,Male,59,Kiambu,Thika,Retail,2022-05-19
CUST01529,Mercy Akinyi,Male,25,Kajiado,Kitengela,Loyal,2023-09-17
CUST01530,Lucy Muthoni,Female,42,Mombasa,Likoni,Retail,2022-10-18
CUST01531,Ann Muthoni,Female,68,Uasin Gishu,Eldoret,Retail,2025-09-08
CUST01532,Martin Atieno,Male,47,Nairobi,Kasarani,Retail,2026-01-27
CUST01533,Ann Njeri,Female,19,Nairobi,Kasarani,Loyal,2022-10-14
CUST01534,Victor Jepkoech,Male,31,Nairobi,Lang'ata,Retail,2022-02-09
CUST01535,Pamoja Supplies,Company,,Mombasa,Likoni,SME,2022-09-02
CUST01536,Mercy Hassan,Male,19,Nairobi,Kasarani,Retail,2023-10-09
CUST01537,Cynthia Kariuki,Female,21,Nakuru,Nakuru,Loyal,2024-04-29
CUST01538,Cynthia Kiptoo,Female,20,Kiambu,Kiambu,Retail,2022-05-12
CUST01539,James Atieno,Male,66,Mombasa,Likoni,Retail,2024-04-18
CUST01540,Twiga Traders,Company,,Mombasa,Nyali,SME,2024-07-21
CUST01541,Ali Wanjiku,Male,42,Nairobi,Embakasi,Retail,2025-02-15
CUST01542,Caroline Wanjiku,Male,53,Mombasa,Likoni,Retail,2022-03-30
CUST01543,Lucy Njuguna,Male,49,Nairobi,Westlands,Retail,2023-06-18
CUST01544,Fatma Wekesa,Male,26,Nyeri,Nyeri,Retail,2025-06-19
CUST01545,Beatrice Kamau,Female,45,Nyeri,Nyeri,Retail,2022-10-10
CUST01546,Fatma Barasa,Female,24,Kajiado,Kitengela,Retail,2022-08-11
CUST01547,Pamoja Solutions,Company,,Meru,Meru,SME,2026-02-14
CUST01548,Fatma Otieno,Male,54,Nakuru,Nakuru,Retail,2023-05-11
CUST01549,Sharon Kamau,Female,23,Kakamega,Kakamega,Retail,2025-05-02
CUST01550,Cynthia Jepkoech,Male,50,Nakuru,Nakuru,Retail,2023-03-08
CUST01551,Hassan Wambua,Male,38,Nakuru,Nakuru,Wholesale,2023-11-15
CUST01552,Joseph Njeri,Female,33,Meru,Meru,Retail,2024-06-10
CUST01553,Caroline Mwangi,Male,50,Machakos,Machakos,Retail,2023-11-26
CUST01554,Victor Njuguna,Male,58,Kakamega,Kakamega,Retail,2022-06-02
CUST01555,Mwangaza Stores,Company,,Mombasa,Likoni,SME,2024-01-15
CUST01556,Mary Chebet,Female,40,Nakuru,Nakuru,Loyal,2024-03-06
CUST01557,Savannah Stores,Company,,Nairobi,Embakasi,Corporate,2023-08-11
CUST01558,Joseph Mbugua,Male,57,Kiambu,Thika,Retail,2024-01-06
CUST01559,George Wafula,Female,18,Nairobi,Kasarani,Retail,2025-05-02
CUST01560,Ali Otieno,Female,23,Kiambu,Ruiru,Loyal,2023-06-14
CUST01561,Caroline Kiptoo,Male,21,Kiambu,Thika,Loyal,2025-10-27
CUST01562,Peter Chebet,Female,19,Nairobi,Lang'ata,Retail,2024-03-15
CUST01563,Brian Maina,Male,32,Nairobi,Lang'ata,Retail,2022-12-28
CUST01564,Martin Njuguna,Male,39,Machakos,Machakos,Retail,2025-12-12
CUST01565,Ann Kiptoo,Female,22,Meru,Meru,Wholesale,2022-07-01
CUST01566,Ali Hassan,Male,41,Meru,Meru,Retail,2026-05-01
CUST01567,Brian Musyoka,Male,60,Kajiado,Kitengela,Retail,2023-11-23
CUST01568,Ann Jepkoech,Male,55,Nakuru,Nakuru,Retail,2024-03-31
CUST01569,James Mbugua,Female,23,Nakuru,Nakuru,Loyal,2024-09-08
CUST01570,John Musyoka,Female,44,Nairobi,Kasarani,Retail,2025-11-28
CUST01571,Twiga Traders,Company,,Nairobi,Kasarani,SME,2023-06-03
CUST01572,Joy Kiptoo,Female,43,Kisumu,Kisumu,Loyal,2025-06-27
CUST01573,Dennis Mutua,Female,65,Kakamega,Kakamega,Retail,2024-04-01
CUST01574,Jane Otieno,Male,42,Kakamega,Kakamega,Loyal,2022-06-19
CUST01575,Jane Muthoni,Female,43,Kiambu,Ruiru,Retail,2022-09-05
CUST01576,Caroline Kiptoo,Female,44,Mombasa,Nyali,Retail,2024-12-14
CUST01577,Joy Wafula,Male,40,Kiambu,Thika,Retail,2024-08-02
CUST01578,James Wanjiku,Female,61,Nakuru,Nakuru,Retail,2022-11-30
CUST01579,Aisha Barasa,Female,61,Nakuru,Nakuru,Retail,2026-01-12
CUST01580,Mercy Mutua,Female,57,Meru,Meru,Loyal,2023-01-19
CUST01581,Caroline Kiprotich,Male,39,Kakamega,Kakamega,Retail,2024-03-23
CUST01582,Beatrice Karanja,Female,56,Mombasa,Nyali,Retail,2023-10-10
CUST01583,Peter Muthoni,Female,23,Nairobi,Kasarani,Wholesale,2022-09-13
CUST01584,Peter Wekesa,Male,57,Nairobi,Embakasi,Retail,2025-07-02
CUST01585,Cynthia Jepkoech,Female,49,Kiambu,Thika,Retail,2022-11-25
CUST01586,Rafiki Enterprises,Company,,Nyeri,Nyeri,Corporate,2022-01-01
CUST01587,Cynthia Otieno,Male,56,Mombasa,Likoni,Retail,2023-02-25
CUST01588,Martin Kiprotich,Female,54,Kajiado,Kitengela,Wholesale,2023-11-22
CUST01589,Caroline Kiptoo,Male,43,Mombasa,Likoni,Loyal,2022-11-12
CUST01590,Joy Musyoka,Male,46,Nairobi,Embakasi,Retail,2025-06-15
CUST01591,Peter Mutua,Female,54,Kiambu,Thika,Retail,2026-03-06
CUST01592,Samuel Akinyi,Female,26,Nairobi,Lang'ata,Retail,2022-07-10
CUST01593,John Wambua,Male,31,Uasin Gishu,Eldoret,Wholesale,2025-04-13
CUST01594,David Njeri,Female,28,Nyeri,Nyeri,Retail,2026-07-30
CUST01595,Martin Muthoni,Female,27,Mombasa,Likoni,Retail,2023-05-18
CUST01596,Esther Ochieng,Male,25,Nakuru,Nakuru,Loyal,2023-05-23
CUST01597,Faith Ochieng,Female,64,Mombasa,Nyali,Retail,2023-08-08
CUST01598,Ann Kiprotich,Male,21,Kajiado,Kitengela,Retail,2024-06-04
CUST01599,Diana Jepkoech,Female,47,Machakos,Machakos,Retail,2022-03-06
CUST01600,Mwangaza Enterprises,Company,,Kiambu,Thika,SME,2024-06-25
CUST01601,Victor Jepkoech,Female,57,Kakamega,Kakamega,Loyal,2022-05-15
CUST01602,Dennis Jepkoech,Male,65,Kiambu,Ruiru,Retail,2026-05-01
CUST01603,Samuel Otieno,Male,64,Machakos,Machakos,Wholesale,2022-03-20
CUST01604,Aisha Mbugua,Female,26,Nairobi,Lang'ata,Loyal,2024-08-23
CUST01605,Mwangaza Stores,Company,,Nairobi,Kasarani,SME,2023-07-01
CUST01606,Ali Barasa,Female,64,Nakuru,Nakuru,Retail,2025-05-02
CUST01607,Brian Karanja,Male,26,Kiambu,Thika,Loyal,2023-10-23
CUST01608,David Kamau,Female,44,Nairobi,Kasarani,Retail,2024-10-19
CUST01609,George Barasa,Male,61,Nakuru,Nakuru,Retail,2024-03-17
CUST01610,Joseph Chebet,Female,43,Kiambu,Kiambu,Retail,2026-04-29
CUST01611,Faith Jepkoech,Male,59,Kakamega,Kakamega,Retail,2022-08-29
CUST01612,Samuel Musyoka,Female,35,Machakos,Machakos,Loyal,2023-05-14
CUST01613,Ann Chebet,Female,33,Nyeri,Nyeri,Wholesale,2024-01-19
CUST01614,Diana Otieno,Female,27,Kisumu,Kisumu,Retail,2023-02-04
CUST01615,Lucy Mbugua,Female,37,Kajiado,Kitengela,Retail,2022-12-07
CUST01616,Samuel Ochieng,Male,25,Nakuru,Nakuru,Retail,2023-02-15
CUST01617,Sharon Mwangi,Male,29,Meru,Meru,Retail,2022-03-21
CUST01618,Brian Kiprotich,Male,19,Kisumu,Kisumu,Retail,2022-06-15
CUST01619,George Chebet,Male,41,Nairobi,Westlands,Retail,2024-10-26
CUST01620,Ufanisi Ltd,Company,,Meru,Meru,SME,2023-10-26
CUST01621,James Kamau,Female,40,Mombasa,Likoni,Wholesale,2022-10-20
CUST01622,Aisha Wekesa,Male,43,Kajiado,Kitengela,Wholesale,2022-05-03
CUST01623,David Kiprotich,Female,67,Kisumu,Kisumu,Retail,2024-06-26
CUST01624,Esther Mwangi,Female,58,Kajiado,Kitengela,Loyal,2025-07-27
CUST01625,Diana Odhiambo,Female,35,Machakos,Machakos,Wholesale,2022-05-03
CUST01626,Sharon Kiprotich,Female,66,Kiambu,Ruiru,Retail,2024-12-15
CUST01627,Joy Njeri,Female,32,Meru,Meru,Wholesale,2026-01-05
CUST01628,George Otieno,Female,57,Machakos,Machakos,Retail,2024-06-14
CUST01629,Sharon Akinyi,Female,21,Nairobi,Westlands,Retail,2026-05-19
CUST01630,Peter Mwangi,Female,67,Kisumu,Kisumu,Retail,2025-11-24
CUST01631,Diana Ochieng,Female,44,Nairobi,Lang'ata,Retail,2025-09-24
CUST01632,David Jepkoech,Female,52,Mombasa,Likoni,Retail,2022-02-17
CUST01633,Grace Wekesa,Female,56,Kiambu,Thika,Retail,2025-01-07
CUST01634,Caroline Wambua,Male,43,Nyeri,Nyeri,Loyal,2024-12-29
CUST01635,Rafiki Stores,Company,,Mombasa,Nyali,SME,2024-05-23
CUST01636,George Jepkoech,Male,24,Kiambu,Ruiru,Retail,2025-01-04
CUST01637,Hassan Mwangi,Female,19,Kiambu,Thika,Retail,2026-05-16
CUST01638,David Wanjiku,Female,23,Nairobi,Kasarani,Loyal,2023-02-17
CUST01639,Mary Njuguna,Male,46,Nairobi,Westlands,Loyal,2026-03-02
CUST01640,Esther Akinyi,Female,56,Kisumu,Kisumu,Loyal,2023-02-11
CUST01641,Lucy Musyoka,Male,19,Nyeri,Nyeri,Retail,2023-03-28
CUST01642,Martin Mbugua,Female,63,Nairobi,Westlands,Retail,2022-03-28
CUST01643,Peter Wekesa,Female,41,Kiambu,Ruiru,Retail,2022-12-11
CUST01644,Samuel Muthoni,Male,63,Nairobi,Westlands,Retail,2025-07-27
CUST01645,Victor Wambua,Male,45,Nairobi,Lang'ata,Retail,2026-05-09
CUST01646,Jane Wanjiku,Female,51,Nyeri,Nyeri,Retail,2024-10-07
CUST01647,Hassan Ochieng,Female,40,Nyeri,Nyeri,Loyal,2024-08-21
CUST01648,George Hassan,Female,61,Nairobi,Westlands,Retail,2025-07-16
CUST01649,Fatma Mutua,Male,49,Kiambu,Kiambu,Retail,2023-12-24
CUST01650,Joseph Wafula,Male,50,Kisumu,Kisumu,Retail,2026-04-23
CUST01651,Peter Wekesa,Female,44,Kakamega,Kakamega,Retail,2022-01-29
CUST01652,Dennis Musyoka,Female,55,Nairobi,Kasarani,Retail,2022-04-30
CUST01653,Peter Maina,Female,36,Nairobi,Lang'ata,Retail,2025-05-25
CUST01654,Beatrice Mutua,Female,43,Kiambu,Ruiru,Loyal,2025-11-24
CUST01655,Hassan Njuguna,Male,24,Nairobi,Westlands,Loyal,2022-11-23
CUST01656,Dennis Chebet,Male,28,Nairobi,Kasarani,Retail,2024-04-11
CUST01657,Hassan Wekesa,Male,66,Uasin Gishu,Eldoret,Retail,2022-11-30
CUST01658,Mercy Kiprotich,Male,18,Kakamega,Kakamega,Retail,2022-09-19
CUST01659,David Njuguna,Male,25,Kiambu,Kiambu,Retail,2023-09-04
CUST01660,Martin Atieno,Female,67,Nyeri,Nyeri,Retail,2023-06-28
CUST01661,Hassan Kamau,Male,54,Machakos,Machakos,Retail,2025-12-06
CUST01662,Joseph Mutua,Male,55,Kiambu,Ruiru,Retail,2023-12-05
CUST01663,Mary Wanjiku,Female,37,Mombasa,Likoni,Retail,2025-08-24
CUST01664,Aisha Wekesa,Female,38,Kakamega,Kakamega,Retail,2024-04-25
CUST01665,Joseph Wambua,Male,60,Uasin Gishu,Eldoret,Retail,2024-08-17
CUST01666,Irene Mbugua,Female,29,Machakos,Machakos,Retail,2023-01-07
CUST01667,James Odhiambo,Female,30,Nairobi,Embakasi,Loyal,2023-09-23
CUST01668,Martin Hassan,Male,30,Mombasa,Nyali,Retail,2023-08-14
CUST01669,Cynthia Odhiambo,Male,34,Mombasa,Nyali,Retail,2025-08-29
CUST01670,Mary Mbugua,Female,45,Nairobi,Westlands,Loyal,2023-02-07
CUST01671,Diana Njeri,Male,57,Nakuru,Nakuru,Loyal,2025-02-01
CUST01672,Martin Njeri,Female,48,Meru,Meru,Retail,2022-04-30
CUST01673,Mercy Odhiambo,Female,30,Nakuru,Nakuru,Retail,2025-01-09
CUST01674,Victor Otieno,Female,37,Kisumu,Kisumu,Retail,2023-03-22
CUST01675,Mary Kamau,Female,35,Nairobi,Embakasi,Retail,2026-02-06
CUST01676,Sharon Akinyi,Female,37,Kiambu,Kiambu,Loyal,2023-04-26
CUST01677,Mercy Mwangi,Female,51,Mombasa,Nyali,Retail,2023-10-10
CUST01678,Brian Muthoni,Male,36,Kajiado,Kitengela,Retail,2023-09-15
CUST01679,Ali Wanjiku,Male,49,Nairobi,Westlands,Retail,2025-09-23
CUST01680,Beatrice Odhiambo,Male,22,Kiambu,Ruiru,Loyal,2024-12-21
CUST01681,Joseph Kamau,Male,42,Uasin Gishu,Eldoret,Retail,2022-07-08
CUST01682,Lucy Atieno,Female,44,Meru,Meru,Retail,2025-11-28
CUST01683,Caroline Njeri,Male,23,Uasin Gishu,Eldoret,Retail,2022-06-22
CUST01684,Jane Kariuki,Female,32,Kiambu,Thika,Retail,2024-10-31
CUST01685,Jane Kariuki,Male,37,Kisumu,Kisumu,Retail,2023-05-26
CUST01686,Peter Mbugua,Male,59,Meru,Meru,Wholesale,2025-01-29
CUST01687,Dennis Mbugua,Female,36,Nairobi,Lang'ata,Retail,2025-02-18
CUST01688,Ann Atieno,Male,34,Uasin Gishu,Eldoret,Retail,2023-05-20
CUST01689,James Akinyi,Male,28,Nakuru,Nakuru,Retail,2025-05-07
CUST01690,Mercy Mwangi,Male,22,Nakuru,Nakuru,Wholesale,2023-08-19
CUST01691,Beatrice Wambua,Male,51,Kakamega,Kakamega,Retail,2024-02-16
CUST01692,Joseph Mwangi,Female,40,Nyeri,Nyeri,Retail,2023-03-04
CUST01693,George Wanjiku,Female,38,Nairobi,Embakasi,Retail,2023-10-26
CUST01694,George Otieno,Male,63,Kajiado,Kitengela,Retail,2022-02-27
CUST01695,Hassan Mbugua,Male,35,Mombasa,Likoni,Retail,2023-05-13
CUST01696,Caroline Njuguna,Female,35,Nyeri,Nyeri,Loyal,2024-11-19
CUST01697,Mercy Kamau,Male,36,Kajiado,Kitengela,Retail,2025-06-25
CUST01698,Mwangaza Ltd,Company,,Mombasa,Nyali,Corporate,2024-09-18
CUST01699,David Odhiambo,Female,68,Nairobi,Lang'ata,Retail,2023-05-07
CUST01700,Irene Otieno,Male,48,Machakos,Machakos,Retail,2023-07-20
CUST01701,Rafiki Stores,Company,,Kiambu,Thika,SME,2026-01-31
CUST01702,Peter Wafula,Female,19,Mombasa,Nyali,Retail,2022-04-03
CUST01703,George Wanjiku,Female,52,Uasin Gishu,Eldoret,Retail,2024-03-03
CUST01704,Esther Kiptoo,Male,56,Kajiado,Kitengela,Retail,2025-01-18
CUST01705,Esther Otieno,Female,64,Kiambu,Kiambu,Retail,2026-01-27
CUST01706,Faith Akinyi,Female,66,Nairobi,Kasarani,Wholesale,2023-11-26
CUST01707,Kevin Musyoka,Female,28,Nairobi,Westlands,Retail,2022-01-05
CUST01708,Brian Akinyi,Male,54,Uasin Gishu,Eldoret,Loyal,2024-11-15
CUST01709,Samuel Kiprotich,Male,18,Kajiado,Kitengela,Retail,2024-04-07
CUST01710,David Mbugua,Male,41,Nairobi,Westlands,Loyal,2022-02-22
CUST01711,George Njeri,Male,31,Nairobi,Lang'ata,Retail,2022-01-07
CUST01712,Ufanisi Traders,Company,,Kiambu,Thika,SME,2023-08-09
CUST01713,Irene Njeri,Female,44,Kisumu,Kisumu,Wholesale,2026-05-26
CUST01714,Martin Kariuki,Male,42,Nairobi,Embakasi,Retail,2023-12-16
CUST01715,Irene Chebet,Male,20,Machakos,Machakos,Retail,2025-09-22
CUST01716,Cynthia Kiptoo,Male,57,Kiambu,Kiambu,Retail,2023-01-30
CUST01717,Twiga Traders,Company,,Kisumu,Kisumu,SME,2024-08-07
CUST01718,Ali Kiptoo,Female,40,Nairobi,Westlands,Loyal,2023-12-28
CUST01719,Diana Akinyi,Female,51,Kiambu,Kiambu,Retail,2023-06-18
CUST01720,Martin Hassan,Male,60,Kajiado,Kitengela,Retail,2022-11-16
CUST01721,Ufanisi Solutions,Company,,Kajiado,Kitengela,SME,2026-01-07
CUST01722,Grace Wanjiku,Female,23,Kajiado,Kitengela,Retail,2025-05-10
CUST01723,Grace Wekesa,Male,28,Nyeri,Nyeri,Retail,2023-10-29
CUST01724,Ufanisi Solutions,Company,,Nyeri,Nyeri,SME,2024-08-18
CUST01725,Mercy Muthoni,Male,50,Machakos,Machakos,Retail,2023-11-20
CUST01726,Peter Kariuki,Female,42,Meru,Meru,Retail,2026-06-04
CUST01727,Brian Muthoni,Female,25,Kajiado,Kitengela,Loyal,2024-02-27
CUST01728,Jambo Stores,Company,,Meru,Meru,Corporate,2025-01-14
CUST01729,Esther Atieno,Female,52,Uasin Gishu,Eldoret,Retail,2026-01-01
CUST01730,Esther Odhiambo,Male,36,Kiambu,Thika,Retail,2024-09-17
CUST01731,Esther Wanjiku,Female,47,Nakuru,Nakuru,Loyal,2022-07-25
CUST01732,George Kariuki,Female,21,Kiambu,Kiambu,Loyal,2023-10-10
CUST01733,Victor Muthoni,Female,23,Nakuru,Nakuru,Loyal,2022-05-07
CUST01734,James Kamau,Female,49,Meru,Meru,Retail,2023-08-29
CUST01735,Caroline Ochieng,Female,36,Nyeri,Nyeri,Retail,2026-07-02
CUST01736,Aisha Jepkoech,Male,40,Uasin Gishu,Eldoret,Retail,2025-06-14
CUST01737,Grace Wambua,Male,52,Machakos,Machakos,Loyal,2026-02-09
CUST01738,Lucy Kariuki,Male,18,Kisumu,Kisumu,Loyal,2026-05-31
CUST01739,Caroline Wekesa,Male,68,Kajiado,Kitengela,Retail,2023-05-19
CUST01740,Cynthia Maina,Male,25,Kiambu,Kiambu,Retail,2023-01-18
CUST01741,Sharon Mbugua,Male,35,Nairobi,Embakasi,Retail,2024-12-15
CUST01742,Victor Mwangi,Female,27,Machakos,Machakos,Retail,2023-10-07
CUST01743,Peter Musyoka,Female,63,Meru,Meru,Retail,2026-03-08
CUST01744,Esther Kamau,Female,52,Nairobi,Embakasi,Retail,2025-10-25
CUST01745,Savannah Traders,Company,,Uasin Gishu,Eldoret,Corporate,2024-05-30
CUST01746,James Njeri,Female,35,Nairobi,Lang'ata,Loyal,2026-03-08
CUST01747,Faith Odhiambo,Male,55,Nakuru,Nakuru,Retail,2022-09-13
CUST01748,James Barasa,Female,53,Nyeri,Nyeri,Retail,2025-01-05
CUST01749,Mercy Kamau,Male,42,Kajiado,Kitengela,Retail,2025-05-23
CUST01750,Grace Mutua,Male,57,Mombasa,Nyali,Retail,2023-10-21
CUST01751,Mercy Njuguna,Female,50,Mombasa,Likoni,Retail,2022-08-19
CUST01752,Martin Mutua,Female,52,Uasin Gishu,Eldoret,Wholesale,2024-12-17
CUST01753,Fatma Muthoni,Male,36,Kisumu,Kisumu,Loyal,2025-10-22
CUST01754,George Akinyi,Female,24,Nairobi,Westlands,Retail,2026-07-09
CUST01755,Aisha Wambua,Male,39,Mombasa,Nyali,Loyal,2024-11-03
CUST01756,Peter Akinyi,Female,43,Nakuru,Nakuru,Loyal,2025-03-26
CUST01757,Aisha Mbugua,Female,24,Meru,Meru,Retail,2023-03-08
CUST01758,Jane Kariuki,Female,56,Kiambu,Kiambu,Retail,2022-05-05
CUST01759,Joy Jepkoech,Female,53,Mombasa,Nyali,Wholesale,2022-10-20
CUST01760,Diana Njuguna,Female,66,Mombasa,Nyali,Retail,2026-07-20
CUST01761,Joseph Njeri,Male,20,Nyeri,Nyeri,Retail,2022-07-21
CUST01762,Peter Barasa,Female,22,Kisumu,Kisumu,Retail,2022-10-19
CUST01763,Samuel Ochieng,Male,19,Mombasa,Likoni,Retail,2022-10-06
CUST01764,James Odhiambo,Male,47,Nakuru,Nakuru,Retail,2026-02-02
CUST01765,Savannah Solutions,Company,,Nairobi,Lang'ata,Corporate,2024-04-07
CUST01766,Martin Muthoni,Male,52,Kiambu,Thika,Loyal,2023-10-29
CUST01767,Jane Maina,Male,65,Machakos,Machakos,Retail,2026-01-18
CUST01768,Mercy Mbugua,Male,53,Nairobi,Kasarani,Retail,2022-05-01
CUST01769,Esther Wekesa,Male,18,Nairobi,Westlands,Retail,2024-10-31
CUST01770,James Wanjiku,Female,34,Nairobi,Lang'ata,Wholesale,2022-12-10
CUST01771,Ufanisi Supplies,Company,,Kiambu,Kiambu,Corporate,2025-10-29
CUST01772,Samuel Karanja,Male,66,Machakos,Machakos,Retail,2022-04-11
CUST01773,Mercy Chebet,Female,36,Mombasa,Nyali,Retail,2024-02-29
CUST01774,Victor Njuguna,Female,44,Nairobi,Westlands,Retail,2023-02-06
CUST01775,Mercy Jepkoech,Male,65,Kiambu,Kiambu,Retail,2022-09-23
CUST01776,Caroline Kariuki,Male,63,Kiambu,Kiambu,Retail,2026-04-15
CUST01777,Ali Akinyi,Male,35,Kiambu,Thika,Loyal,2024-11-25
CUST01778,Ali Ochieng,Male,57,Mombasa,Likoni,Retail,2022-05-11
CUST01779,Mercy Karanja,Female,55,Uasin Gishu,Eldoret,Retail,2023-03-07
CUST01780,Esther Otieno,Female,24,Kiambu,Thika,Loyal,2023-08-17
CUST01781,Fatma Kamau,Female,34,Kiambu,Thika,Retail,2022-05-26
CUST01782,Faith Njeri,Male,49,Kajiado,Kitengela,Retail,2024-12-28
CUST01783,Ann Barasa,Female,23,Nairobi,Westlands,Retail,2026-05-02
CUST01784,Victor Wanjiku,Male,48,Nakuru,Nakuru,Retail,2022-09-15
CUST01785,Irene Njuguna,Female,22,Nyeri,Nyeri,Retail,2023-02-28
CUST01786,Sharon Kiprotich,Female,36,Meru,Meru,Retail,2023-10-24
CUST01787,Savannah Enterprises,Company,,Kajiado,Kitengela,SME,2023-08-10
CUST01788,Samuel Mbugua,Female,20,Kiambu,Kiambu,Retail,2024-02-10
CUST01789,James Barasa,Female,29,Kiambu,Thika,Loyal,2025-09-06
CUST01790,Ann Mbugua,Male,67,Nairobi,Embakasi,Loyal,2023-03-17
CUST01791,David Njuguna,Female,55,Kakamega,Kakamega,Retail,2024-03-17
CUST01792,Victor Wafula,Male,26,Machakos,Machakos,Retail,2023-12-23
CUST01793,Mercy Muthoni,Female,37,Uasin Gishu,Eldoret,Loyal,2022-05-11
CUST01794,Lucy Karanja,Female,52,Kakamega,Kakamega,Retail,2022-09-16
CUST01795,Irene Maina,Female,60,Nakuru,Nakuru,Retail,2023-06-03
CUST01796,Martin Musyoka,Male,36,Mombasa,Likoni,Wholesale,2022-07-29
CUST01797,Ann Kamau,Male,55,Kakamega,Kakamega,Loyal,2023-10-19
CUST01798,Victor Akinyi,Male,33,Nyeri,Nyeri,Retail,2024-04-27
CUST01799,George Wafula,Female,22,Nyeri,Nyeri,Retail,2025-11-07
CUST01800,Ufanisi Enterprises,Company,,Kiambu,Ruiru,SME,2022-08-30
CUST01801,Rafiki Enterprises,Company,,Kajiado,Kitengela,Corporate,2025-09-24
CUST01802,George Otieno,Female,66,Nairobi,Embakasi,Retail,2022-01-30
CUST01803,Diana Maina,Male,27,Nairobi,Embakasi,Retail,2025-03-17
CUST01804,Samuel Chebet,Male,65,Nairobi,Embakasi,Retail,2022-04-01
CUST01805,Hassan Maina,Male,36,Kajiado,Kitengela,Retail,2023-05-14
CUST01806,Cynthia Wambua,Female,41,Meru,Meru,Retail,2023-09-26
CUST01807,Jambo Ltd,Company,,Nakuru,Nakuru,Corporate,2026-01-25
CUST01808,Dennis Njeri,Male,26,Mombasa,Likoni,Retail,2024-12-27
CUST01809,Mwangaza Stores,Company,,Nyeri,Nyeri,SME,2024-10-25
CUST01810,Dennis Chebet,Female,53,Nairobi,Embakasi,Loyal,2023-04-06
